simulacao,caixa_final,quebrou
1096,-315469.7185108898,True
1097,-453377.2932884401,True
1098,-217549.04571986396,True
1099,-84610.3114059045,True
1100,-383179.6565747999,True
1101,-247712.60436614614,True
1102,2788505.84384918,False
1103,-53743.688431652205,True
1104,91935.83360843938,False
1105,-92149.5636820448,True
1106,-295002.6670393566,True
1107,-231787.64975418895,True
1108,44442.935698865695,False
1109,-393206.60437006917,True
1110,-161796.83514082464,True
1111,-237343.61470730093,True
1112,2573670.39150144,False
1113,-245280.2484710509,True
1114,-355625.1074416919,True
1115,-408159.8754046241,True
1116,-35437.02748273339,True
1117,-83081.87181154315,True
1118,-61982.323681774185,True
1119,98994.81441968867,False
1120,238398.9932245105,False
1121,323379.2522311293,False
1122,-291306.4172501693,True
1123,259786.40320979187,False
1124,-56159.143367266,True
1125,-285287.8322205491,True
1126,554972.2735556817,False
1127,-246584.24728286892,True
1128,-259531.65513307057,True
1129,-172718.74604129433,True
1130,-384841.4814327601,True
1131,575444.386756911,False
1132,-374615.865503145,True
1133,-126878.5351971937,True
1134,-66745.22572157241,True
1135,-332451.5706518427,True
1136,45451.154165219385,False
1137,289064.46066119825,False
1138,-398847.6896640638,True
1139,27284.34467997423,False
1140,96910.4181579693,False
1141,-3609.740794399698,True
1142,-431464.0006645289,True
1143,375711.18111995916,False
1144,-288275.4820325114,True
1145,-337198.47819362616,True
1146,-350527.9834254767,True
1147,-367064.8974524681,True
1148,-290180.49264266045,True
1149,-317585.5351313083,True
1150,1218736.3626565349,False
1151,607963.5242629984,False
1152,-370638.3290111911,True
1153,-279469.0023681517,True
1154,-72315.46923807521,True
1155,110582.7381871417,False
1156,-141711.87790179916,True
1157,-153388.6610591772,True
1158,343009.14395570505,False
1159,-231600.29271552866,True
1160,399817.1755854593,False
1161,-344907.56380692363,True
1162,-220566.46711976203,True
1163,-62985.86061542015,True
1164,-239204.87897001914,True
1165,-507011.75941054214,True
1166,419867.9996693064,False
1167,-114291.18389365585,True
1168,-288580.7836418556,True
1169,-246689.09360199602,True
1170,-197359.66330690103,True
1171,-395267.8280940558,True
1172,-492736.83904040215,True
1173,-215592.78711334013,True
1174,-441698.3937340046,True
1175,-364706.01465961616,True
1176,-270709.10174550995,True
1177,821069.9560295203,False
1178,-139827.69163275737,True
1179,-371923.6109905671,True
1180,-123430.33124858329,True
1181,401919.1198284061,False
1182,-388402.29017089907,True
1183,439469.65417642804,False
1184,-321841.0275984343,True
1185,-190877.1658864744,True
1186,-298430.17306015483,True
1187,-159582.51232165395,True
1188,-407497.0588011812,True
1189,-191389.33732088062,True
1190,-385391.950201744,True
1191,-382666.98020221107,True
1192,-368982.9399581922,True
1193,834924.2910876173,False
1194,-137718.0812534927,True
1195,-320450.0394324593,True
1196,49875.33428888061,False
1197,-389885.2746347271,True
1198,737127.0272049762,False
1199,-318527.5559750175,True
1200,-377989.1481554256,True
1201,-300799.98117765685,True
1202,2383970.603556392,False
1203,-383926.1124119069,True
1204,-391526.60439909116,True
1205,1746962.4512308398,False
1206,-157364.22919188085,True
1207,-460063.3912503291,True
1208,1478703.4201795086,False
1209,-363253.7406697472,True
1210,2334834.070573432,False
1211,-159126.96025746057,True
1212,352064.3182067467,False
1213,2278112.3571660365,False
1214,19639.283032136816,False
1215,-336793.7833765449,True
1216,-61292.13808828029,True
1217,25909.108057830323,False
1218,454533.90320601163,False
1219,635527.4811955561,False
1220,-108713.31531098309,True
1221,-418068.16077398765,True
1222,-392212.42214457254,True
1223,-189240.78149618767,True
1224,305104.79795338534,False
1225,-78294.11135932931,True
1226,-456230.03773897927,True
1227,105259.50408943601,False
1228,-143186.9863713466,True
1229,-324366.52840757754,True
1230,976988.3195907009,False
1231,-372275.9705147545,True
1232,-391810.81363996,True
1233,-189521.51235514312,True
1234,-459656.04770590947,True
1235,-369940.09134677734,True
1236,-262590.8648093633,True
1237,1382505.288489212,False
1238,-269882.71599812043,True
1239,560169.5291179384,False
1240,513911.3898944272,False
1241,-7630.260057831691,True
1242,-484211.37127973157,True
1243,177550.218528442,False
1244,-143666.9186390189,True
1245,-398247.4308193459,True
1246,-431599.3368008014,True
1247,-269585.25697487814,True
1248,-156625.1141618095,True
1249,-491090.28075900435,True
1250,-361947.6378955433,True
1251,550559.4574588963,False
1252,-33983.905647466876,True
1253,-362866.0158325333,True
1254,-15140.124878313654,True
1255,-219963.13898586377,True
1256,-292743.9561258883,True
1257,-383609.7127891696,True
1258,273765.343274021,False
1259,182030.9860554612,False
1260,-17914.862738207725,True
1261,-262277.472939556,True
1262,437158.2630448728,False
1263,-63003.21707991666,True
1264,-23327.085983331774,True
1265,-383611.0283015857,True
1266,-87460.23353093276,True
1267,-88444.0539140119,True
1268,-279643.04809876706,True
1269,-398643.1023753814,True
1270,-400491.70486472046,True
1271,20295.536039144,False
1272,-310053.273608768,True
1273,-261761.87341237403,True
1274,140599.88009977146,False
1275,-220259.506714529,True
1276,470605.15918540943,False
1277,-245767.1033066372,True
1278,2224218.864519308,False
1279,-438912.2691455083,True
1280,-338507.31355814886,True
1281,2381065.766665174,False
1282,-422273.9911305791,True
1283,92130.70560573271,False
1284,-11269.120387354194,True
1285,1319742.592115079,False
1286,-395172.4465402136,True
1287,-247678.5198851634,True
1288,1109439.6680621149,False
1289,-367179.0505215309,True
1290,-386418.08838652505,True
1291,-456054.5330975447,True
1292,-354257.00572098506,True
1293,782463.3031190068,False
1294,-239666.07061016228,True
1295,127551.266909971,False
1296,2205537.264221054,False
1297,-306343.6152274978,True
1298,702047.8934421932,False
1299,-39470.62758453082,True
1300,-222193.02337172496,True
1301,-299525.2008781037,True
1302,-258247.80139927394,True
1303,-59082.46384678634,True
1304,-413248.1187181569,True
1305,-11781.18395212006,True
1306,165485.43674861404,False
1307,-516882.0190455974,True
1308,-460395.3067352246,True
1309,471419.7941406308,False
1310,658934.4965753971,False
1311,-346118.8864315492,True
1312,-135600.36124435568,True
1313,-372658.4308205924,True
1314,-300274.008019165,True
1315,-362473.7587090206,True
1316,101307.79052417098,False
1317,208849.24775513736,False
1318,-362497.11893989245,True
1319,-264327.2275253804,True
1320,16931.425192211682,False
1321,266982.2358732156,False
1322,-442545.4532868298,True
1323,-284500.1489274109,True
1324,-477801.47531235876,True
1325,358055.48357391753,False
1326,1797003.8226621537,False
1327,-226411.4886271269,True
1328,-482656.2484945692,True
1329,-29496.91487252055,True
1330,2264527.9768098714,False
1331,-378434.5335812991,True
1332,-429095.2292719478,True
1333,2180632.433317694,False
1334,1184213.908897982,False
1335,-463571.77407014667,True
1336,-212588.3066245883,True
1337,-373709.2760181154,True
1338,225070.1957334774,False
1339,-218341.6068957451,True
1340,-244328.75582532713,True
1341,-392698.89063871914,True
1342,574047.2902962387,False
1343,-384690.7321447692,True
1344,-448723.5434755115,True
1345,-445486.00772789563,True
1346,429197.6789832682,False
1347,-341234.9333182976,True
1348,-214653.74474270878,True
1349,-225623.73012657897,True
1350,95780.8537817804,False
1351,-184087.82609305516,True
1352,317678.09319653007,False
1353,-318145.8415676519,True
1354,-248730.9921724414,True
1355,356357.6811221485,False
1356,32346.620112648325,False
1357,-356005.8625043778,True
1358,595342.5715120826,False
1359,-165700.87553494558,True
1360,-492837.4946707459,True
1361,1012406.3928588345,False
1362,-53161.59466564031,True
1363,1491596.454194669,False
1364,-307943.38599381555,True
1365,857475.0417860954,False
1366,-335031.44345314073,True
1367,-329028.4731275856,True
1368,2912980.485572954,False
1369,-215941.59266316384,True
1370,-353785.32281958836,True
1371,-350642.39222255495,True
1372,-299335.1319537634,True
1373,-356280.02076043916,True
1374,-384597.8907512508,True
1375,-343965.4235663655,True
1376,1327771.6437772939,False
1377,627874.2380225952,False
1378,62588.06945424356,False
1379,326001.1695597691,False
1380,-281306.7726576899,True
1381,-403313.4815421214,True
1382,-348729.195816459,True
1383,1042949.0535626288,False
1384,-321314.2056683627,True
1385,167536.316384895,False
1386,-161980.98596676596,True
1387,-434717.38656500325,True
1388,-388274.70843864727,True
1389,206059.6858349359,False
1390,213547.8990460695,False
1391,-348034.405488573,True
1392,-125871.12287839652,True
1393,-95131.31826064643,True
1394,-426891.01864936977,True
1395,-326809.8544865598,True
1396,-121060.73870359245,True
1397,-314824.3530082825,True
1398,395711.21623667143,False
1399,-296104.5734903613,True
1400,228697.34974348586,False
1401,-132229.81015180517,True
1402,-193868.51768433367,True
1403,-160589.44978494506,True
1404,162786.83694305364,False
1405,-242606.10833943487,True
1406,505051.20927817456,False
1407,-460337.77966366336,True
1408,423434.65412935097,False
1409,847110.0292856577,False
1410,-344120.36658658064,True
1411,-101452.65432557314,True
1412,968461.7369206857,False
1413,38221.60778646895,False
1414,269116.12413969194,False
1415,-166929.66734590355,True
1416,-266369.6535392661,True
1417,434855.2818658176,False
1418,573721.9702272589,False
1419,499149.2037615651,False
1420,57648.69649737064,False
1421,253057.94978322,False
1422,94884.08059319355,False
1423,-353778.71900782175,True
1424,-146686.67906199393,True
1425,-187915.88604361043,True
1426,470052.44528896513,False
1427,85483.75610167626,False
1428,-181874.75989468241,True
1429,150357.09872388223,False
1430,-256552.46876302868,True
1431,-390914.78490558075,True
1432,213585.2144272691,False
1433,-331233.85321335366,True
1434,811760.0142457015,False
1435,299718.4855241807,False
1436,-419010.9841648561,True
1437,-300579.7522455218,True
1438,763240.1870412326,False
1439,-147265.8428635443,True
1440,-113423.69932623157,True
1441,343042.8520708944,False
1442,-42376.17033339696,True
1443,690011.4051090833,False
1444,-462831.0736333585,True
1445,-32813.55667523483,True
1446,-437083.1005370287,True
1447,588212.7653845884,False
1448,-173320.30154710004,True
1449,-396624.57554744795,True
1450,-18915.912908953316,True
1451,612448.2124678689,False
1452,1227725.6671387209,False
1453,297483.5630584898,False
1454,-487017.38478771393,True
1455,-156774.05704629247,True
1456,-103989.31265179241,True
1457,-243326.22835276753,True
1458,-282089.23006893875,True
1459,-60184.90300904894,True
1460,255382.3349836139,False
1461,185561.08764385604,False
1462,-260831.57953803425,True
1463,-381623.3567201055,True
1464,-361070.24200751213,True
1465,-347298.64549921453,True
1466,-217669.72179574938,True
1467,-355497.88352222455,True
1468,-476327.1282734533,True
1469,195805.41527942018,False
1470,114971.79675303282,False
1471,602169.9197623911,False
1472,226947.18363289186,False
1473,-85369.10801708417,True
1474,1811365.3672040382,False
1475,-42692.32434304937,True
1476,-394301.4527855035,True
1477,100258.204032859,False
1478,-343486.00287499203,True
1479,-188698.2898284949,True
1480,995092.1349792876,False
1481,-290590.5695298309,True
1482,-340670.564679296,True
1483,-115366.75645465002,True
1484,372483.6871357869,False
1485,-404086.7676896623,True
1486,-196839.9595865209,True
1487,-335337.9698295581,True
1488,-37264.69267867796,True
1489,30344.14876928041,False
1490,-448426.9163019816,True
1491,-151185.80323353905,True
1492,2175564.4892850867,False
1493,-209562.28119509004,True
1494,-341393.6289600718,True
1495,-192603.10518258403,True
1496,-396527.7301843203,True
1497,-217764.67642350748,True
1498,300759.64266417216,False
1499,248736.36168184815,False
1500,1541989.2872175295,False
1501,2306370.7316546845,False
1502,-108075.56483489354,True
1503,-368773.8457989906,True
1504,-301131.80038783426,True
1505,-149964.66191264964,True
1506,-377156.3780748783,True
1507,-146793.66487096195,True
1508,-130046.10050336011,True
1509,678876.0388344215,False
1510,212977.22102507696,False
1511,-302046.018560908,True
1512,2000.0,False
1513,-131102.02341885457,True
1514,1100828.6169637789,False
1515,-342948.6121620444,True
1516,620193.8202593424,False
1517,-309886.03204998164,True
1518,-265210.1703663146,True
1519,-16618.44409694937,True
1520,714613.2346612753,False
1521,-289477.01711909176,True
1522,-306737.5685410755,True
1523,1181434.4234865434,False
1524,-278706.58061625756,True
1525,808600.2670352395,False
1526,-168553.61038005535,True
1527,138489.11160057507,False
1528,-410384.69155000657,True
1529,361775.11852378084,False
1530,-291499.7848913019,True
1531,-376908.95588690386,True
1532,-71027.48009695465,True
1533,-251261.4964110202,True
1534,478608.08875306655,False
1535,351689.15428458375,False
1536,-426805.22407465935,True
1537,399214.8210331902,False
1538,-145325.79680836678,True
1539,770510.4802980463,False
1540,-350969.39663067035,True
1541,401727.1690357059,False
1542,-299512.7044233967,True
1543,-94107.96459069612,True
1544,-131715.93140454183,True
1545,234296.50533481376,False
1546,195108.87837680939,False
1547,823374.7497909698,False
1548,-375654.85486452334,True
1549,-404491.0585756745,True
1550,1133908.705614165,False
1551,-427856.3694859251,True
1552,-438089.4549630691,True
1553,-231766.309101109,True
1554,1893033.8543926135,False
1555,2099658.7718678555,False
1556,-228489.49375682743,True
1557,-180833.48604532005,True
1558,-212519.32644538934,True
1559,-44817.58922221755,True
1560,-126256.60192798982,True
1561,658940.8470754325,False
1562,47677.10755638491,False
1563,-282371.6980187363,True
1564,163216.94589778178,False
1565,884074.6164965652,False
1566,-300652.9130521727,True
1567,-53193.98050656181,True
1568,85550.32035799389,False
1569,849441.7728808037,False
1570,74284.49738722197,False
1571,-154236.8731780799,True
1572,-246883.68962827337,True
1573,1355592.2955453084,False
1574,-307215.72868537164,True
1575,603856.6681803437,False
1576,297336.1583235296,False
1577,-407252.49256899534,True
1578,-103815.34845332176,True
1579,204639.5690001407,False
1580,-248003.71840900974,True
1581,-403846.26268305944,True
1582,217727.55934849542,False
1583,-68053.49576059534,True
1584,392068.8001364192,False
1585,-415170.42460635846,True
1586,-306922.52919333533,True
1587,-204969.3042518904,True
1588,868227.8762039826,False
1589,-349071.4300846562,True
1590,-386018.67120183137,True
1591,-144839.4180853251,True
1592,-423405.2191010422,True
1593,-283812.7676327437,True
1594,-308520.69307945034,True
1595,119550.338018612,False
1596,546642.225666353,False
1597,-104681.52143440567,True
1598,-454455.4450190549,True
1599,-263745.4273438647,True
1600,-117454.57259799592,True
1601,-35483.77586615679,True
1602,-335329.5320227293,True
1603,-128809.08596768555,True
1604,-153859.8039185853,True
1605,-443256.1018183028,True
1606,760548.6850933861,False
1607,-224884.12746700482,True
1608,-479967.2639873333,True
1609,1083712.5282772805,False
1610,-466255.39737650356,True
1611,729019.8367882819,False
1612,-89450.12375671352,True
1613,-248658.05781149518,True
1614,1556155.960510882,False
1615,-285749.778052802,True
1616,-325052.9289821859,True
1617,-338887.26431235677,True
1618,-103637.10677149045,True
1619,145252.6077377951,False
1620,-238386.53503185965,True
1621,-478321.98464921105,True
1622,-216464.00569577308,True
1623,702232.1324803095,False
1624,997145.2774678238,False
1625,-156661.75915511837,True
1626,-149335.98546157285,True
1627,-10516.849151892175,True
1628,2600530.6151280915,False
1629,290884.6657902167,False
1630,531315.0857063003,False
1631,-160841.92012617568,True
1632,604215.3972429887,False
1633,-133080.43229126369,True
1634,-411047.9367825935,True
1635,425381.9764345887,False
1636,1139286.536545045,False
1637,230002.89380679754,False
1638,-286924.5950205673,True
1639,-169478.00591270177,True
1640,-121401.25064732497,True
1641,-335633.75599524844,True
1642,-328326.52206069074,True
1643,194907.591060339,False
1644,761203.0993462461,False
1645,-398796.7238431565,True
1646,101824.75352012094,False
1647,-372663.1465886856,True
1648,-105906.3737710677,True
1649,-190534.331654581,True
1650,-310655.41699708847,True
1651,1611407.09142617,False
1652,150923.87387112252,False
1653,271330.6868004399,False
1654,-278107.4049280547,True
1655,-26674.395568936074,True
1656,1098363.1698917847,False
1657,-54981.9223528943,True
1658,228457.75170759676,False
1659,-376498.4263749777,True
1660,1053688.8808053245,False
1661,-241788.7417532137,True
1662,288326.9161194866,False
1663,240493.538798895,False
1664,690104.0933838242,False
1665,-303944.4213518008,True
1666,693303.7074528465,False
1667,-134493.27965160628,True
1668,98540.99275986095,False
1669,1400139.7043960185,False
1670,307143.72930586815,False
1671,-32708.008417139557,True
1672,-201509.3208595578,True
1673,-2636.758690126736,True
1674,-141221.53410529764,True
1675,-86386.78927661158,True
1676,1250.9943724499635,True
1677,-301968.0352661146,True
1678,-102184.8852361184,True
1679,494287.8985295431,False
1680,728613.67648918,False
1681,-410276.5162450362,True
1682,-188612.15644480992,True
1683,-413328.85113758256,True
1684,1548112.3289336392,False
1685,-80814.46758891507,True
1686,-73526.87279110981,True
1687,-187739.21026189424,True
1688,-207.1341775302344,True
1689,276294.51236753375,False
1690,-206448.60121043815,True
1691,-411752.16868396284,True
1692,-400140.09482714656,True
1693,41601.70744041919,False
1694,-387113.8897066459,True
1695,-212631.09774330782,True
1696,-324158.9701152736,True
1697,-430672.98980937985,True
1698,-201135.49412369917,True
1699,-134002.96080606477,True
1700,-259209.78542260395,True
1701,-476334.2366428443,True
1702,381617.53504141635,False
1703,-288288.8682661542,True
1704,-237302.21802628753,True
1705,2836822.45647496,False
1706,120222.91822043572,False
1707,-391936.0694431836,True
1708,202659.4124836585,False
1709,-399945.12305694696,True
1710,454470.767533503,False
1711,-370126.814680901,True
1712,210116.14437997973,False
1713,-331664.7527545017,True
1714,-461778.3628024519,True
1715,1169180.5515600387,False
1716,-288212.58352753194,True
1717,-22022.880776183236,True
1718,-74989.87768224343,True
1719,-430126.814479076,True
1720,-182246.16655137372,True
1721,-360700.1977184232,True
1722,5667.728636279679,False
1723,-220848.35688866358,True
1724,-392001.9112427219,True
1725,-384265.37914452946,True
1726,212920.03783651497,False
1727,-454090.9318330301,True
1728,-186017.8784537321,True
1729,-82740.82771910945,True
1730,455315.38962495583,False
1731,-287095.85268652876,True
1732,-231091.0227878151,True
1733,188233.43333789633,False
1734,-358947.3511240627,True
1735,-33959.93287632715,True
1736,1483419.4875328909,False
1737,1712426.7463656499,False
1738,-364501.880021465,True
1739,36093.493574448185,False
1740,2946845.647744634,False
1741,566938.2937924749,False
1742,-271309.7822257819,True
1743,-243609.89029729154,True
1744,94921.13944425214,False
1745,-425765.6528717167,True
1746,-25215.893579936183,True
1747,124615.97282580135,False
1748,-151009.30292212995,True
1749,-394208.0484575956,True
1750,-364665.8266230667,True
1751,-131321.2513182112,True
1752,-112839.77284814649,True
1753,2916040.626378432,False
1754,-104860.27577182007,True
1755,-414040.1552674545,True
1756,-166107.90024820052,True
1757,2957714.8237899086,False
1758,92229.95722605479,False
1759,-69164.8914771744,True
1760,-176360.67833796827,True
1761,24178.935681947416,False
1762,-375221.8500712326,True
1763,144082.15829791542,False
1764,-313250.81369039667,True
1765,331719.8827867358,False
1766,-295468.73204660916,True
1767,2482087.5816256683,False
1768,912197.3710252352,False
1769,-267270.6011813665,True
1770,-43917.838393056925,True
1771,-377732.38668469957,True
1772,-319429.1918945733,True
1773,-146525.78184443054,True
1774,1178667.7259934172,False
1775,2504965.7366248253,False
1776,-417162.81046289764,True
1777,1123263.8101960125,False
1778,-214832.02409376868,True
1779,-168408.11206787397,True
1780,-395450.62950514787,True
1781,-427135.21834431426,True
1782,-203624.07258596376,True
1783,-475722.0699911101,True
1784,-355723.8096301051,True
1785,-269309.91549055907,True
1786,-375200.4347821021,True
1787,-408594.4753268903,True
1788,197166.64442872,False
1789,-287889.82920708804,True
1790,43570.400192578214,False
1791,-391007.47556008113,True
1792,-311184.45690244593,True
1793,-394486.80939163273,True
1794,1895299.477256023,False
1795,-110838.0353150847,True
1796,-401339.002435973,True
1797,-329648.0779244502,True
1798,-440326.2732562667,True
1799,-253756.88926079322,True
1800,-266022.4848960455,True
1801,2443697.4703911874,False
1802,356252.51047929144,False
1803,-248718.46191201988,True
1804,-430115.3115322559,True
1805,202410.60402117166,False
1806,657952.1377013319,False
1807,-46029.12050458254,True
1808,-29744.909843139358,True
1809,689826.9885712478,False
1810,-50382.45384479545,True
1811,-382794.35181627935,True
1812,-219840.36811133273,True
1813,-299968.90690100595,True
1814,-341163.02280924364,True
1815,747864.120748429,False
1816,195236.24008171647,False
1817,-153356.8581290621,True
1818,-312990.31871715415,True
1819,-446612.61530976737,True
1820,-431368.72925820283,True
1821,-29005.543108846665,True
1822,-125253.09471275746,True
1823,275525.99229064345,False
1824,-429743.77277479577,True
1825,-411651.5338991299,True
1826,-497446.29531355744,True
1827,-312752.6733060823,True
1828,-436623.651960739,True
1829,-121492.65800505523,True
1830,909609.7500239102,False
1831,697375.5562461657,False
1832,158318.0470609529,False
1833,-250488.38614332103,True
1834,-281141.41308614716,True
1835,-382319.7074006034,True
1836,-366818.82386835746,True
1837,-416101.92192669073,True
1838,-252688.73937305054,True
1839,1420122.3899338236,False
1840,975672.7372476587,False
1841,551730.5446211981,False
1842,504604.0617371907,False
1843,-361308.5835334382,True
1844,-117949.88801953322,True
1845,1889162.6435661202,False
1846,775243.1824664016,False
1847,-377302.24628929055,True
1848,-179669.35734112913,True
1849,-390452.3840574,True
1850,-372417.45635578985,True
1851,-341643.6332320699,True
1852,107612.6182420666,False
1853,733468.678260461,False
1854,-5003.360846050011,True
1855,754086.2093952993,False
1856,-225162.92564638602,True
1857,2000.0,False
1858,-104715.64285924095,True
1859,-90461.35601722039,True
1860,-348629.023060997,True
1861,-245478.5945177484,True
1862,-286160.88190208655,True
1863,862045.5558307962,False
1864,-88525.22408371583,True
1865,537141.1365561642,False
1866,-454836.51430410316,True
1867,-91722.45952965517,True
1868,-410636.5431520314,True
1869,-398412.3057742258,True
1870,334305.86687562545,False
1871,-231374.80345694371,True
1872,99307.86188016878,False
1873,-407898.81301564025,True
1874,357633.6788886158,False
1875,-232051.5162737939,True
1876,-208283.1351324178,True
1877,-242910.31175850678,True
1878,-128986.69921192242,True
1879,1017082.3193220834,False
1880,-417869.5067949036,True
1881,-193165.7875847143,True
1882,-325726.0166268818,True
1883,1153475.164817864,False
1884,-223918.9075284759,True
1885,117374.99131537166,False
1886,-274114.54393439944,True
1887,-266978.71546481334,True
1888,974236.4213004463,False
1889,-245534.66626450396,True
1890,356606.5877331219,False
1891,-11462.054420330081,True
1892,116246.1948441682,False
1893,-474987.60983336484,True
1894,-344747.401945947,True
1895,-183979.87792598878,True
1896,-387118.16375350265,True
1897,-401203.07272839587,True
1898,-75316.2477871545,True
1899,-155471.94490331176,True
1900,374079.96230010234,False
1901,-301539.45839164994,True
1902,-350184.77436987346,True
1903,-214830.1635454787,True
1904,227751.92344097796,False
1905,-354906.0494155622,True
1906,92865.73107224706,False
1907,-370892.1556002237,True
1908,-418170.58907601883,True
1909,-268282.31558330817,True
1910,2777289.632386947,False
1911,286050.0495094011,False
1912,-342368.28887443914,True
1913,-435042.25344562915,True
1914,134762.5197332622,False
1915,-117317.6897539526,True
1916,-405649.22842932714,True
1917,-219884.2775826737,True
1918,1429204.5462911872,False
1919,-300420.29838657076,True
1920,150969.24209898734,False
1921,-172700.48014901692,True
1922,646660.8439428621,False
1923,120320.70061657338,False
1924,-98766.30403936819,True
1925,-278916.61737996974,True
1926,-98758.94023899506,True
1927,-340541.4123771022,True
1928,-79552.11997988565,True
1929,350632.4482582773,False
1930,223700.4433935174,False
1931,361766.74358357943,False
1932,-329618.7608007215,True
1933,-405022.65441444673,True
1934,-349331.8312075877,True
1935,6085.489726482692,False
1936,-373279.4978981868,True
1937,707167.4833551475,False
1938,2000.0,False
1939,209435.07198152327,False
1940,-270097.6228794944,True
1941,-360824.73607653944,True
1942,-256169.29416350904,True
1943,-352457.3626750496,True
1944,-30832.097323550268,True
1945,293930.3931254752,False
1946,-313064.2510544612,True
1947,1101128.6197651601,False
1948,162140.6706136922,False
1949,-93576.97676499853,True
1950,-282185.0954874087,True
1951,-133931.81100116816,True
1952,231185.58555750243,False
1953,512144.46207636065,False
1954,-158828.93404120847,True
1955,690872.548224106,False
1956,977184.1977109718,False
1957,-339394.87113831285,True
1958,526652.8559155747,False
1959,-239370.0417813387,True
1960,-177752.81923483365,True
1961,-468779.7524750613,True
1962,-50924.52278015493,True
1963,-460308.3915336481,True
1964,-388483.26939662383,True
1965,-470571.52131323016,True
1966,-196653.05123312233,True
1967,-38245.97042659756,True
1968,-249857.77030339182,True
1969,-155625.53643485025,True
1970,-392601.83157126023,True
1971,-296264.1082118428,True
1972,-235087.2511097034,True
1973,-458013.58945963107,True
1974,-486696.47459426185,True
1975,-205874.38400730368,True
1976,1407043.1440550482,False
1977,-365759.7476866573,True
1978,-339777.5766315053,True
1979,-114332.81493791331,True
1980,-304461.4315988805,True
1981,-339543.112403396,True
1982,-350324.6471361296,True
1983,-88110.21122219024,True
1984,-398932.4578245524,True
1985,-347113.54606310494,True
1986,-369445.4838150793,True
1987,2482262.170414889,False
1988,131374.08809236626,False
1989,-351174.77067293035,True
1990,-356302.0486865799,True
1991,-467113.12962517387,True
1992,-83058.56906436135,True
1993,1260755.0825338445,False
1994,-376478.9967478145,True
1995,2881602.9804492164,False
1996,-156254.4902705347,True
1997,338249.63057926943,False
1998,-479211.85786671814,True
1999,236784.6972297189,False
2000,-351647.40995516046,True
2001,-54943.52705878664,True
2002,-364313.8174758369,True
2003,-411281.0738211309,True
2004,-367184.0394921527,True
2005,-229795.86793361473,True
2006,278232.3955353955,False
2007,-17561.548875360422,True
2008,-430579.0861327155,True
2009,-319348.9346863758,True
2010,-22712.574369983548,True
2011,2939582.5454539633,False
2012,-419886.72849158413,True
2013,-446166.6304128113,True
2014,-448317.49469641625,True
2015,-489499.73101896717,True
2016,-6069.745719774115,True
2017,559953.5970334032,False
2018,-187057.6162194976,True
2019,772516.005586139,False
2020,-132419.81122863316,True
2021,868747.1057714529,False
2022,989558.3203638506,False
2023,416537.62873338955,False
2024,385898.26766844036,False
2025,-254129.86249712305,True
2026,231365.55402066602,False
2027,-204446.8389234536,True
2028,-412535.75905484223,True
2029,-124835.70793504834,True
2030,-385080.899641122,True
2031,-428718.90292772045,True
2032,913946.2444213328,False
2033,-331479.28615066444,True
2034,-1373.883672321499,True
2035,262816.18426936516,False
2036,-81746.7234925737,True
2037,2712.67098652353,False
2038,-445065.6754732689,True
2039,1240342.4158528103,False
2040,-370943.6222768719,True
2041,1143143.7456780376,False
2042,-214867.73161619433,True
2043,31298.03244415173,False
2044,-387287.0220084426,True
2045,996252.7059944796,False
2046,-155561.929758664,True
2047,-396587.7893652827,True
2048,-37587.58475337904,True
2049,-361450.32551806147,True
2050,-5286.698989071452,True
2051,-372341.85697223764,True
2052,1636274.1407407883,False
2053,-291023.37810178805,True
2054,-391871.60757850995,True
2055,865965.4403425629,False
2056,-378400.7756350625,True
2057,-244778.4343952925,True
2058,856565.7720924256,False
2059,-204352.97256478606,True
2060,-162219.4246687662,True
2061,-194634.2598395745,True
2062,-399247.85434317775,True
2063,-318797.22126049007,True
2064,695414.070098409,False
2065,-424376.7315559348,True
2066,-358180.5380673537,True
2067,-473956.69871027424,True
2068,-422846.29593041615,True
2069,813076.1952618026,False
2070,98027.94692699889,False
2071,-395350.9128364262,True
2072,-412944.9751393797,True
2073,-405470.0248594072,True
2074,-470466.42323767213,True
2075,-236508.3446952681,True
2076,-505720.9341672907,True
2077,-37077.104510120305,True
2078,88991.99270221211,False
2079,-403262.4065132082,True
2080,52923.17741893065,False
2081,-291144.51147319406,True
2082,102442.36526988777,False
2083,9303.31500696764,False
2084,-264947.7492507518,True
2085,2516311.159212532,False
2086,-252796.47128109983,True
2087,1817057.7029000232,False
2088,-219712.315876946,True
2089,-147605.51616071805,True
2090,-159982.42254284033,True
2091,-336497.81766823225,True
2092,-57395.845798409035,True
2093,-474662.7154242403,True
2094,662943.6386718901,False
2095,605461.1124661064,False
2096,-401855.9016991916,True
2097,-431382.5620649773,True
2098,895375.2231195165,False
2099,-301400.9287907581,True
2100,-429472.2699143466,True
2101,-446047.56330470403,True
2102,189037.7803462729,False
2103,-253847.72607732392,True
2104,-310371.4420333856,True
2105,629475.6212775414,False
2106,-361115.3986180794,True
2107,491852.3839632615,False
2108,117693.57646900536,False
2109,-153891.68406207656,True
2110,492201.7228977388,False
2111,1006084.987129448,False
2112,-156249.91828980096,True
2113,1270845.9919936578,False
2114,-8337.68171891844,True
2115,-98126.14132279939,True
2116,-194671.841628091,True
2117,-258691.9160597427,True
2118,-222540.6570783825,True
